bm_src_id,vs_type,obs_threshold,cnt,PeriodLS,median_hjd,tile
32610000022575,ECL-NC,41,124,0.3476857501341656,56213.017701957295,b261
32610000023533,ECL-NC,111,110,0.545335280288915,-1.0,b261
32610000023881,ECL-NC,101,122,0.2494669684000261,56213.01806367676,b261
32610000024395,ECL-NC,119,122,1.0410324347421194,56213.018459064806,b261
32610000024604,ECL-NC,61,60,0.1332804881087666,-1.0,b261
32610000024671,ECL-ELL,185,184,2.802045582353484,-1.0,b261
32610000024725,ECL-NC,62,61,0.1066725447379218,-1.0,b261
32610000024727,ECL-NC,114,114,0.4710172938847959,-1.0,b261
32610000024762,ECL-NC,71,70,0.2363013343669456,-1.0,b261
32610000024792,ECL-C,61,61,0.1036402207165833,-1.0,b261
32610000025655,ECL-NC,123,122,0.1909052789827838,56148.095463279584,b261
32610000025694,ECL-NC,16,123,0.1428598315040309,56213.01850674782,b261
32610000026483,ECL-NC,56,55,0.169292746506429,-1.0,b261
32610000026513,ECL-NC,114,113,0.3483886977369513,-1.0,b261
32610000026659,LPV-OSARG,124,118,0.1418427919338839,56294.19079710083,b261
32610000026709,ECL-NC,16,123,6.1271792020956655,56294.19079705456,b261
32610000027540,ECL-C,118,118,0.1891895214908643,-1.0,b261
32610000026882,ECL-NC,55,55,0.4063252368801978,-1.0,b261
32610000027168,ECL-NC,59,58,1.4004993335931295,-1.0,b261
32610000027185,ECL-ELL,119,118,0.2473184798256635,-1.0,b261
32610000028092,RRLyr-RRab,22,123,0.4952620039900223,56213.01811702669,b261
32610000028178,ECL-C,75,75,0.1444949204017733,-1.0,b261
32610000028448,ECL-NC,124,122,0.1012757053973479,56195.004524111086,b261
32610000028627,RRLyr-RRd,52,62,0.3679819841688639,56294.19040011021,b261
32610000028691,ECL-NC,116,115,0.1461266444205129,-1.0,b261
32610000029059,RRLyr-RRab,16,61,0.4963450709483321,56195.99171825474,b261
32610000029145,ECL-NC,134,133,0.637036616106282,-1.0,b261
32610000029151,ECL-NC,43,43,0.3580167088049089,-1.0,b261
32610000029237,ECL-NC,110,110,0.3264131955886394,-1.0,b261
32610000029460,ECL-NC,122,123,0.2494603268201517,56213.018448483206,b261
32610000029502,RRLyr-RRab,16,124,0.6118190917389809,56213.01844958413,b261
32610000029640,ECL-NC,128,127,0.2373441544541552,-1.0,b261
32610000030387,ECL-NC,121,117,0.2982177770768791,-1.0,b261
32610000030821,ECL-NC,107,107,0.2643213725720437,-1.0,b261
32610000030948,ECL-NC,111,110,0.3387857447051725,-1.0,b261
32610000031345,RRLyr-RRab,122,122,0.5223726675410537,56182.99696634284,b261
32610000031499,ECL-C,52,60,0.361701969465645,56204.50435899425,b261
32610000031604,ECL-ELL,122,118,0.279890005876679,56213.01823283704,b261
32610000032076,ECL-C,115,115,0.3178927288939674,-1.0,b261
32610000032203,LPV-OSARG,57,61,0.1023327253946247,56294.19119846713,b261
32610000032299,ECL-NC,137,182,0.2850085262965713,56213.018093682185,b261
32610000033153,ECL-C,37,37,1.085230680604773,-1.0,b261
32610000033403,ECL-NC,31,122,0.1703903127603177,56195.991332461024,b261
32610000033784,ECL-NC,67,179,1.4383893161963734,56213.01846902999,b261
32610000033852,ECL-NC,118,117,0.9864011140390608,-1.0,b261
32610000034413,ECL-NC,54,54,0.1869429547655015,-1.0,b261
32610000034657,ECL-C,41,41,0.1399671351507316,-1.0,b261
32610000034684,ECL-NC,108,107,0.1449993603665191,-1.0,b261
32610000034691,LPV-OSARG,124,118,1.0007239148707956,56294.19079705375,b261
32610000034828,ECL-NC,62,62,0.149131567040148,-1.0,b261
32610000035072,LPV-OSARG,92,123,0.2487865613996411,56213.01845808825,b261
32610000035187,ECL-C,111,111,0.2192768300460584,-1.0,b261
32610000035339,ECL-ELL,185,183,0.5163142449522004,-1.0,b261
32610000035381,ECL-NC,43,43,0.4194782878064189,-1.0,b261
32610000035427,LPV-OSARG,123,120,2.2417062604101905,56213.018430245305,b261
32610000035954,ECL-NC,49,49,0.1279318678488013,-1.0,b261
32610000036241,ECL-NC,124,123,1.3204035823241742,56375.36309345487,b261
32610000036841,ECL-NC,33,32,0.9320833851547172,-1.0,b261
32610000037291,ECL-NC,62,62,2.3738226487158367,-1.0,b261
32610000037306,ECL-C,119,118,33.52626186187069,56197.06550793184,b261
32610000037315,ECL-NC,128,126,0.4812993980244614,56169.113243796855,b261
32610000037541,ECL-NC,105,104,0.1168207566581865,-1.0,b261
32610000037572,ECL-NC,5,120,0.1011083965543703,56312.57619941246,b261
32610000037691,ECL-NC,38,36,0.8217116306931517,-1.0,b261
32610000037901,LPV-OSARG,158,181,0.7604917009038428,56213.018477347,b261
32610000037975,ECL-NC,31,31,0.8715362430894386,-1.0,b261
32610000038516,ECL-C,55,55,0.3020808314174569,-1.0,b261
32610000038681,ECL-C,92,92,0.1076737423912701,-1.0,b261
32610000038939,ECL-ELL,121,118,1.0040714651785865,56213.018503976666,b261
32610000039120,ECL-NC,108,108,0.1080651490587545,-1.0,b261
32610000039198,ECL-C,44,44,0.1588446324014337,-1.0,b261
32610000039377,ECL-C,58,58,0.3659556447785211,-1.0,b261
32610000039411,LPV-OSARG,74,121,0.114767357554318,56213.01845588173,b261
32610000039440,ECL-C,76,75,0.1833114228450933,-1.0,b261
32610000039470,ECL-NC,105,104,0.1620088045759503,-1.0,b261
32610000039508,ECL-NC,72,71,0.5179524678232099,-1.0,b261
32610000039537,ECL-NC,62,61,0.3414713209167256,56294.191198368426,b261
32610000039544,ECL-C,121,120,0.1813074627216293,-1.0,b261
32610000039674,ECL-C,78,78,0.112346397412136,-1.0,b261
32610000039775,ECL-C,68,67,0.7723595156356986,-1.0,b261
32610000040323,ECL-NC,115,114,0.2879099415404397,-1.0,b261
32610000040379,LPV-OSARG,57,61,0.6381285633569121,56294.1911983536,b261
32610000040634,ECL-C,109,109,0.2212373043190565,-1.0,b261
32610000040688,RRLyr-RRc,114,114,0.9949450171622304,-1.0,b261
32610000040791,ECL-NC,26,183,0.1531525751869832,56213.01850961231,b261
32610000040994,ECL-NC,78,77,0.1096107013723901,-1.0,b261
32610000041210,ECL-NC,123,120,1.2530093012322647,-1.0,b261
32610000042580,ECL-C,77,118,0.9971843878425088,56197.06530893304,b261
32610000042845,ECL-C,26,123,0.1765796457885919,56195.99098640364,b261
32610000042875,ECL-NC,120,119,0.5259158763406598,56323.08538607284,b261
32610000042927,ECL-NC,96,95,0.2082488769967421,-1.0,b261
32610000041569,ECL-NC,122,121,0.1604387931766632,56141.032314229946,b261
32610000042073,ECL-C,109,109,0.2229229631494126,-1.0,b261
32610000043830,ECL-C,66,66,0.1692404203983958,-1.0,b261
32610000043090,LPV-OSARG,124,120,0.197230445488269,56294.190797276,b261
32610000043180,ECL-NC,17,62,0.1301393016160227,56213.01842373882,b261
32610000043381,ECL-NC,114,111,0.1534556203033955,-1.0,b261
32610000043460,ECL-NC,59,58,0.215538164452872,-1.0,b261
32610000044663,ECL-NC,173,170,0.2618222480005857,56195.003650685016,b261
32610000045310,ECL-NC,117,114,1.2596256815692817,-1.0,b261
32610000045711,RRLyr-RRc,18,122,0.3362271098755927,56195.990922187615,b261
32610000046235,ECL-NC,74,73,0.2170566649710407,-1.0,b261
32610000046709,ECL-NC,123,118,0.377048693399803,56213.01807028635,b261
32610000046875,ECL-NC,97,96,0.2286926719192698,-1.0,b261
32610000046952,ECL-C,112,112,0.1180659593198577,-1.0,b261
32610000046969,ECL-NC,68,68,0.9385414013995852,-1.0,b261
32610000047369,ECL-ELL,119,119,0.693750540751412,-1.0,b261
32610000048968,ECL-NC,97,97,0.1719076903432663,-1.0,b261
32610000049158,ECL-NC,183,178,0.1483540802597506,-1.0,b261
32610000047635,ECL-C,94,94,0.9416759806724744,-1.0,b261
32610000047735,RRLyr-RRc,123,122,0.2879456559582009,-1.0,b261
32610000048057,ECL-C,83,82,0.2274403778907197,-1.0,b261
32610000050835,ECL-NC,123,120,0.2560296258721503,56213.017651342765,b261
32610000050849,ECL-C,46,46,0.2722249958708892,-1.0,b261
32610000049461,ECL-C,46,46,0.1994542767681098,-1.0,b261
32610000049555,ECL-NC,120,120,0.3160784550092798,-1.0,b261
32610000049696,ECL-NC,48,48,0.3072975891580616,-1.0,b261
32610000049781,ECL-NC,30,121,0.7794774773539923,56195.991516842565,b261
32610000049910,ECL-NC,64,63,0.6568238291166772,-1.0,b261
32610000049952,ECL-C,69,68,0.8422786919631426,-1.0,b261
32610000050004,ECL-NC,108,108,0.6020406589436135,-1.0,b261
32610000050357,ECL-NC,184,185,0.1250730835709671,56213.01847823974,b261
32610000052778,ECL-NC,118,124,0.124520703548661,56213.01847443095,b261
32610000052833,LPV-OSARG,123,118,0.4480192866455214,56213.0180423876,b261
32610000051737,ECL-ELL,119,115,0.6862289305392348,-1.0,b261
32610000051762,RRLyr-RRab,62,61,0.5185007138514177,56294.191198257104,b261
32610000051848,ECL-ELL,59,123,0.3501719069068438,56285.18361390519,b261
32610000052020,ECL-C,32,32,0.1788819908660933,-1.0,b261
32610000051193,ECL-NC,61,61,0.1087802412395794,-1.0,b261
32610000051282,ECL-C,43,42,0.2186881224161802,-1.0,b261
32610000051422,ECL-NC,44,44,0.2497548353331781,-1.0,b261
32610000051601,ECL-NC,58,57,0.4393247950529927,-1.0,b261
32610000051605,ECL-C,174,174,1.2950413136042884,-1.0,b261
32610000052925,ECL-NC,122,121,0.8430418724947716,-1.0,b261
32610000053154,LPV-OSARG,123,120,0.6869382335103431,56213.018457098144,b261
32610000054025,ECL-NC,150,149,0.1332691023671565,-1.0,b261
32610000054556,ECL-NC,180,178,0.1036367645017205,56205.04173042785,b261
32610000053445,ECL-NC,22,127,0.4151363312974683,56144.56427435714,b261
32610000054624,ECL-NC,41,41,0.5228126911853453,-1.0,b261
32610000054687,ECL-NC,107,107,0.2900099226436318,-1.0,b261
32610000054870,ECL-NC,14,123,0.2075566366453636,56213.018485868015,b261
32610000054881,ECL-NC,48,48,0.1448052485405857,-1.0,b261
32610000056304,ECL-NC,124,124,0.2023652339749266,56477.05651845735,b261
32610000056316,ECL-ELL,51,62,14.874390407358623,56294.19119831152,b261
32610000056569,ECL-NC,162,159,1.2180697750605056,-1.0,b261
32610000056778,LPV-OSARG,124,118,0.2210428733518471,56294.19079715792,b261
32610000056818,ECL-C,46,46,0.127283517812693,-1.0,b261
32610000055709,ECL-NC,124,124,1.0199210958598082,56182.99697329473,b261
32610000057030,ECL-ELL,33,185,4.459217378773099,56213.018463174645,b261
32610000057356,RRLyr-RRab,13,124,0.589566220522868,56294.19079717947,b261
32610000057397,ECL-NC,70,69,0.2275850221807298,-1.0,b261
32610000057577,ECL-NC,184,181,0.1918698303819845,-1.0,b261
32610000057674,LPV-OSARG,116,119,0.1017029916381779,56213.01845738116,b261
32610000057839,ECL-C,55,55,0.1989212710297095,-1.0,b261
32610000058032,ECL-NC,42,41,0.1107140752337475,-1.0,b261
32610000058135,ECL-NC,121,121,0.1494333972063844,-1.0,b261
32610000058136,LPV-OSARG,117,122,0.2958377637394568,56294.19079683952,b261
32610000058615,LPV-OSARG,103,118,0.1199487577140685,56213.018483289685,b261
32610000058831,ECL-NC,88,88,0.1331641628688782,-1.0,b261
32610000059249,ECL-NC,35,35,0.2387017844084843,-1.0,b261
32610000059461,ECL-NC,96,96,0.3975746910086895,-1.0,b261
32610000059528,ECL-ELL,28,123,0.7129408766356372,56213.01784954772,b261
32610000060117,ECL-NC,100,100,0.1082097097411307,-1.0,b261
32610000060158,ECL-NC,153,152,0.1108077473696722,-1.0,b261
32610000060510,RRLyr-RRab,28,123,0.4920925346223258,56213.01804263459,b261
32610000061023,ECL-NC,43,42,0.1515534472434811,-1.0,b261
32610000061188,ECL-NC,115,114,0.2876608304097656,-1.0,b261
32610000061428,ECL-ELL,54,54,0.1055950750660782,-1.0,b261
32610000061779,ECL-NC,52,52,0.38973087393229,-1.0,b261
32610000062117,ECL-C,136,136,0.2063048922142625,-1.0,b261
32610000062910,ECL-NC,118,116,0.1692435414895527,-1.0,b261
32610000063236,ECL-NC,41,41,1.96970704129518,-1.0,b261
32610000062424,ECL-NC,17,123,4.054985142310263,56213.01810822845,b261
32610000062667,ECL-NC,114,113,0.4700416538095695,-1.0,b261
32610000062712,ECL-NC,119,117,0.5295374758232371,-1.0,b261
32610000063561,ECL-C,130,129,0.2230833086961791,56195.00407191167,b261
32610000063670,ECL-NC,27,123,0.3690329088088228,56213.01764893411,b261
32610000063755,RRLyr-RRab,24,122,0.6237546505752292,56205.04194527751,b261
32610000063797,ECL-NC,90,90,0.1776620068763824,-1.0,b261
32610000063799,ECL-NC,103,103,0.2709566857589694,-1.0,b261
32610000064570,ECL-NC,121,121,1.234555013013702,-1.0,b261
32610000064584,RRLyr-RRab,121,121,0.7401641736122213,56376.401596529904,b261
32610000064719,ECL-ELL,42,120,0.6731226310631362,56213.01847617891,b261
32610000064929,ECL-NC,143,142,0.2329526898457707,-1.0,b261
32610000064060,ECL-ELL,122,122,0.4290139672656025,-1.0,b261
32610000064168,ECL-NC,113,113,0.1342110284508508,-1.0,b261
32610000064285,ECL-NC,61,61,0.4513224860417131,-1.0,b261
32610000065188,ECL-NC,118,117,0.1218319818616236,-1.0,b261
32610000065403,ECL-NC,183,180,0.1200989957789815,-1.0,b261
32610000065648,ECL-NC,23,118,2.353333708522628,56213.01804213333,b261
32610000065859,ECL-NC,81,79,0.2198416265656415,-1.0,b261
32610000066327,ECL-NC,120,123,0.1461679650755291,56213.018449152936,b261
32610000066372,ECL-NC,77,124,0.5432974392168842,56213.01845280619,b261
32610000066832,ECL-NC,113,112,0.3883644489165155,-1.0,b261
32610000067640,ECL-C,34,34,0.1031322490468303,-1.0,b261
32610000067903,ECL-ELL,114,123,0.1296443000360331,56213.01804477378,b261
32610000067936,ECL-NC,113,111,0.1127589633796795,-1.0,b261
32610000066911,RRLyr-RRab,17,123,0.7024980353538796,56195.99138742768,b261
32610000068578,RRLyr-RRab,17,123,0.5821151310214255,56213.01810627542,b261
32610000068865,ECL-NC,15,184,0.1499850671822352,56213.018448138246,b261
32610000068978,LPV-OSARG,123,118,3.1353606920222776,56213.01843804625,b261
32610000069024,ECL-NC,70,70,0.5586955217738443,-1.0,b261
32610000069284,ECL-NC,117,117,0.1442776168632408,-1.0,b261
32610000069407,ECL-NC,90,90,0.1011205091565216,-1.0,b261
32610000069415,ECL-C,75,75,0.1861612838637474,-1.0,b261
32610000069737,ECL-NC,104,104,0.2212952262731147,-1.0,b261
32610000069741,LPV-OSARG,123,117,0.1475143590662687,56213.01804745163,b261
32610000069889,RRLyr-RRab,22,124,0.5454313261877822,56205.041764599926,b261
32610000069935,ECL-NC,121,120,0.1216074596119801,-1.0,b261
32610000069951,ECL-NC,124,122,1.7206130871802834,56153.99030845727,b261
32610000070041,ECL-C,115,114,0.3032723376046507,-1.0,b261
32610000070693,RRLyr-RRab,18,124,0.5962535912701963,56213.01844973848,b261
32610000070739,RRLyr-RRab,121,121,0.5374910432634461,-1.0,b261
32610000070829,ECL-NC,56,56,6.662445816169829,-1.0,b261
32610000071061,ECL-NC,118,117,0.151634986159223,56148.09506465164,b261
32610000071316,LPV-OSARG,124,118,0.9998635880528524,56294.19079678071,b261
32610000071726,ECL-NC,60,121,0.2240232285510406,56182.99655008955,b261
32610000072149,ECL-NC,104,102,0.2144304609897622,-1.0,b261
32610000073253,ECL-NC,94,93,0.1175587916956264,-1.0,b261
32610000073260,LPV-OSARG,123,121,0.1191729196382979,56213.01843971042,b261
32610000074646,LPV-OSARG,123,116,0.1026183060103254,56213.01804625278,b261
32610000074878,ECL-C,14,123,0.1938768284483394,56213.0176499286,b261
32610000075822,ECL-NC,121,120,0.1092862582256905,-1.0,b261
32610000075846,ECL-NC,43,62,1.4169219827780066,56294.19039976106,b261
32610000076099,ECL-NC,123,122,0.1161629671982804,-1.0,b261
32610000076141,RRLyr-RRab,120,120,0.4669514024704381,56426.71588833531,b261
32610000074210,ECL-NC,88,86,0.1084291115900452,-1.0,b261
32610000075031,ECL-C,120,118,0.1303417090733788,-1.0,b261
32610000075278,ECL-NC,58,58,0.2061493721306903,-1.0,b261
32610000075516,ECL-NC,134,134,0.6737075110708421,-1.0,b261
32610000076829,ECL-NC,101,120,0.4477174687198056,56213.017872085606,b261
32610000077018,LPV-OSARG,118,122,0.6991722446903245,56213.01846049014,b261
32610000077020,ECL-NC,101,101,0.1319685788308444,-1.0,b261
32610000077133,ECL-ELL,123,120,0.1518032163482307,56213.01804750665,b261
32610000077214,LPV-OSARG,124,119,0.4642719496324316,56294.19079674538,b261
32610000077256,LPV-OSARG,41,60,0.1033236705645664,56294.19119812346,b261
32610000078047,ECL-C,112,111,0.1446814401734728,-1.0,b261
32610000078178,ECL-C,116,116,0.1068624671449985,-1.0,b261
32610000078214,ECL-NC,116,116,0.3478286351913973,-1.0,b261
32610000078398,LPV-OSARG,118,119,0.1056334585158592,56213.01806696682,b261
32610000078670,LPV-OSARG,122,124,1.3175987918615215,56294.19079667652,b261
32610000077418,RRLyr-RRab,44,123,0.4844570443564772,56213.0180472393,b261
32610000077422,ECL-NC,103,102,0.675762479360263,-1.0,b261
32610000077705,ECL-NC,83,83,0.203125064786397,-1.0,b261
32610000079473,ECL-NC,111,109,0.3327400288560996,-1.0,b261
32610000079556,ECL-NC,55,60,0.5049377982294907,56294.19119815659,b261
32610000079689,ECL-NC,94,94,0.2336194395008338,-1.0,b261
32610000080164,ECL-NC,21,123,4.714542332529671,56213.018433789664,b261
32610000080857,ECL-NC,106,105,0.1023485177727547,-1.0,b261
32610000081604,RRLyr-RRab,15,123,0.5668994642047221,56213.01806150655,b261
32610000081996,ECL-NC,118,117,0.1018388058372728,-1.0,b261
32610000082085,ECL-NC,184,181,0.3822535988608059,-1.0,b261
32610000082395,ECL-NC,128,127,0.994945086551753,56258.1977099462,b261
32610000082495,ECL-NC,57,56,0.4071075563808308,-1.0,b261
32610000082506,ECL-C,121,121,0.3005004043025968,-1.0,b261
32610000083037,ECL-NC,96,95,0.2752043437456208,-1.0,b261
32610000083043,ECL-C,113,112,0.2222838723754019,-1.0,b261
32610000083195,ECL-NC,123,121,1.6744739627789451,56141.03273571556,b261
32610000083896,RRLyr-RRab,23,123,0.5943490331927705,56213.0181096888,b261
32610000084312,ECL-NC,64,64,0.1647629893789505,-1.0,b261
32610000083247,RRLyr-RRc,105,113,0.1339598339725706,56196.528418154936,b261
32610000083333,ECL-ELL,114,113,0.2509540418353402,-1.0,b261
32610000083390,ECL-NC,123,121,0.1510172277926224,56375.36310185217,b261
32610000083434,ECL-NC,93,92,0.1336615484043004,-1.0,b261
32610000083760,ECL-NC,84,84,0.3981191438631468,-1.0,b261
32610000085686,ECL-C,36,36,0.1848607448094332,-1.0,b261
32610000085088,ECL-ELL,128,126,2.3492487267149187,56195.004312459954,b261
32610000085123,ECL-NC,123,118,0.2830661333552314,-1.0,b261
32610000085499,ECL-C,107,107,0.1719935017373834,-1.0,b261
32610000086788,ECL-NC,109,107,0.2844073428465067,-1.0,b261
32610000086967,ECL-C,119,118,0.382677995225275,-1.0,b261
32610000087079,ECL-NC,123,122,0.2917011482024262,-1.0,b261
32610000086380,ECL-NC,123,121,0.5080812927556319,56425.723176142346,b261
32610000086390,ECL-NC,116,115,0.3523466822978546,-1.0,b261
32610000086448,ECL-C,93,92,0.1402519582765561,-1.0,b261
32610000086469,ECL-NC,184,181,0.5480981530924062,-1.0,b261
32610000086530,ECL-C,116,116,0.2286027685612529,-1.0,b261
32610000086570,ECL-NC,89,89,0.3331570959486867,-1.0,b261
32610000084776,ECL-ELL,60,62,0.7640509823763137,56294.19119810814,b261
32610000087304,RRLyr-RRc,22,124,0.3184694793602286,56197.06582895294,b261
32610000087377,LPV-OSARG,123,120,2.515667595829892,56213.01804903663,b261
32610000087580,ECL-NC,113,113,0.288785741964301,-1.0,b261
32610000087581,ECL-NC,169,169,0.4597298288767389,-1.0,b261
32610000087883,ECL-NC,123,121,0.2757017347825372,56195.99118616962,b261
32610000088108,ECL-NC,101,99,0.172532501802572,-1.0,b261
32610000088234,ECL-NC,109,109,0.1027474939818007,-1.0,b261
32610000088434,ECL-C,27,121,0.2173000499507651,56375.36372773175,b261
32610000089080,ECL-NC,13,123,0.6435132541214795,56476.08219458511,b261
32610000089313,ECL-NC,61,60,0.1979689322806593,-1.0,b261
32610000089442,ECL-NC,123,121,0.1020745450436411,-1.0,b261
32610000089648,ECL-NC,32,32,0.1449387424345577,-1.0,b261
32610000089724,ECL-NC,43,43,0.146703014445493,-1.0,b261
32610000090465,ECL-NC,22,122,0.3075426985760464,56213.01850718553,b261
32610000088967,ECL-NC,100,100,0.4888092209954826,-1.0,b261
32610000088979,ECL-NC,66,65,0.102297873001781,-1.0,b261
32610000091117,ECL-NC,61,61,5.952088887102895,-1.0,b261
32610000092372,ECL-C,35,35,0.1108063850795762,-1.0,b261
32610000091385,LPV-OSARG,50,61,0.2159258009664839,56294.19119806909,b261
32610000091389,ECL-NC,59,58,0.1812368043406993,-1.0,b261
32610000091621,ECL-NC,65,65,0.1184236172191634,-1.0,b261
32610000091884,ECL-NC,182,181,3.973592724326939,56188.99987186154,b261
32610000091894,ECL-C,37,37,0.1532079961492185,-1.0,b261
32610000092490,ECL-NC,122,122,0.2760289033964431,-1.0,b261
32610000092513,ECL-NC,114,113,0.1118991859851319,-1.0,b261
32610000092536,ECL-NC,62,62,0.2811161295883405,56476.594420672656,b261
32610000092762,ECL-C,18,124,0.1305300767062071,56197.06587594876,b261
32610000092855,ECL-NC,43,43,0.1662793386883447,-1.0,b261
32610000093474,ECL-C,12,185,0.3801607301675934,56213.018474084,b261
