bm_src_id,vs_type,obs_threshold,cnt,PeriodLS,median_hjd
32640000051392,ECL-NC,127,122,0.3278710247763056,56376.41088633387
32640000051706,ECL-NC,50,50,0.259137119966578,-1.0
32640000052105,ECL-C,125,122,0.1001226301593386,-1.0
32640000052214,ECL-NC,170,165,0.2158685463164428,-1.0
32640000052367,ECL-NC,63,63,4.942912875796787,-1.0
32640000052701,ECL-NC,108,107,0.2062022619136506,-1.0
32640000052706,LPV-OSARG,172,165,0.4426076624390311,56476.578610733515
32640000053926,ECL-NC,74,74,0.1238727143547219,-1.0
32640000054034,ECL-NC,167,166,1.3204028839154645,56816.15293808698
32640000054534,ECL-NC,86,85,0.3598990213356321,-1.0
32640000054636,ECL-NC,150,150,0.5883517002035532,-1.0
32640000054673,LPV-SRV,234,245,1.0943691896209533,56477.116046037685
32640000055013,ECL-NC,168,167,0.2373291989841769,-1.0
32640000055371,ECL-C,169,168,0.2865848394895526,-1.0
32640000056175,RRLyr-RRab,22,172,0.6293344255416334,56377.36460758179
32640000056185,ECL-NC,60,80,5.050640236413422,56376.88682846096
32640000057632,ECL-ELL,198,214,0.1211069385297269,56477.20760642878
32640000057719,LPV-OSARG,172,163,0.2382074179067998,56476.57860815669
32640000058966,ECL-NC,34,34,0.1456734230296505,-1.0
32640000059042,ECL-NC,136,135,0.2859571481663182,-1.0
32640000059261,ECL-NC,43,243,0.3899193423105589,56477.11604853741
32640000059346,ECL-NC,80,80,0.2945997521122724,-1.0
32640000059398,ECL-NC,37,80,0.6816270571607924,56376.41130435709
32640000059413,ECL-NC,138,138,0.1551143246864146,-1.0
32640000059533,ECL-NC,137,136,0.1204757364056973,-1.0
32640000056275,ECL-NC,60,86,0.2366626171183664,56476.57919415922
32640000056403,ECL-NC,162,160,0.2624757917431261,-1.0
32640000056537,LPV-OSARG,172,169,0.3149489122425871,56476.57901349818
32640000056564,ECL-C,155,154,0.4390645545856155,-1.0
32640000056681,ECL-NC,12,172,0.6081135045294551,56472.6824673736
32640000057056,ECL-NC,86,86,0.1050158945379932,56197.07391710119
32640000057085,ECL-NC,165,165,1.0003601944058145,-1.0
32640000064514,ECL-NC,129,127,0.2521379239997602,-1.0
32640000064526,ECL-NC,96,95,0.1026846419374735,-1.0
32640000064922,ECL-NC,214,212,0.7171157749762197,-1.0
32640000064929,ECL-NC,248,248,0.3143295634395009,-1.0
32640000065457,ECL-NC,164,163,0.153610652585406,-1.0
32640000065535,ECL-NC,86,86,0.3627439227909078,-1.0
32640000066839,ECL-NC,110,110,0.110637442888966,-1.0
32640000067107,ECL-C,67,66,2.2238266344336166,-1.0
32640000067673,ECL-NC,45,45,0.3250785345206144,-1.0
32640000067900,ECL-NC,172,166,0.1322930253906959,-1.0
32640000061167,RRLyr-RRab,29,126,0.5284476217698104,56487.07360905011
32640000061380,LPV-OSARG,154,171,0.1141652639731579,56476.578824875876
32640000061478,ECL-NC,69,68,0.1947562049198556,-1.0
32640000063321,RRLyr-RRc,84,84,0.1168035074245129,-1.0
32640000063410,ECL-NC,45,45,0.142447803461003,-1.0
32640000063429,ECL-NC,169,169,0.1662027976809427,56476.09133269655
32640000063768,ECL-C,256,254,0.3163246687578045,-1.0
32640000063820,ECL-C,66,172,0.1960164552053694,56476.57860883451
32640000063846,ECL-C,73,73,0.1020426069698172,-1.0
32640000064245,ECL-NC,155,153,0.3420504394184719,-1.0
32640000059751,ECL-NC,115,114,0.4274432935041114,-1.0
32640000059864,ECL-ELL,38,85,0.2530464190156445,56423.8017182467
32640000060086,ECL-NC,146,144,0.10314510047142,-1.0
32640000062996,ECL-C,119,119,0.1332495767868874,-1.0
32640000065629,ECL-ELL,161,161,0.1224119353818923,-1.0
32640000065748,ECL-NC,160,168,5.253887559831717,56476.57882052586
32640000065798,ECL-NC,76,76,0.5603065366523466,-1.0
32640000065818,ECL-NC,169,167,0.155619511299129,56478.667460756784
32640000066291,ECL-NC,60,60,0.2493145151918621,-1.0
32640000066489,ECL-NC,16,172,0.2489284958773092,56476.579009437904
32640000066633,ECL-NC,89,89,0.1425155188129687,-1.0
32640000066649,LPV-OSARG,172,167,0.1026243865261983,56476.57901181708
32640000070520,ECL-C,12,172,0.4439005540494825,56476.57900745046
32640000070736,ECL-ELL,169,171,0.2445804987617065,56476.57901390183
32640000070841,RRLyr-RRab,19,172,0.638656711367088,56476.09212450387
32640000070913,LPV-OSARG,172,166,0.137789344684879,56476.57882501322
32640000071220,ECL-NC,172,172,0.1108451557976062,56487.643455162324
32640000068242,ECL-NC,139,136,0.2705581353539636,-1.0
32640000068347,ECL-ELL,258,255,2.0353489613080264,56375.37465929124
32640000068375,ECL-ELL,139,171,0.8897462161706943,56469.27323158974
32640000068566,ECL-NC,132,131,0.303353757463293,-1.0
32640000068710,ECL-NC,168,165,0.1105675281638839,-1.0
32640000068730,ECL-NC,170,168,1.0077557276921627,-1.0
32640000068822,ECL-NC,168,167,0.1606104219435487,-1.0
32640000068954,ECL-NC,169,167,0.1100895210714265,-1.0
32640000071643,LPV-OSARG,176,177,0.1219914961553553,56377.84815635478
32640000071686,ECL-NC,169,168,0.5101826334820178,-1.0
32640000071953,RRLyr-RRab,50,172,0.502466989312522,56476.09170661802
32640000069215,ECL-NC,236,235,0.9684830083366712,-1.0
32640000069233,ECL-NC,180,180,0.5408739643282615,-1.0
32640000069497,ECL-ELL,258,254,0.5513291074626092,56476.09152008688
32640000069691,ECL-C,171,170,0.2302321369321188,-1.0
32640000069769,ECL-NC,46,45,0.118263898648446,-1.0
32640000069782,ECL-NC,171,167,0.361090824758694,-1.0
32640000072664,ECL-NC,94,94,0.1036148851542871,-1.0
32640000072785,ECL-NC,167,166,0.2572101583729302,-1.0
32640000073020,ECL-NC,132,132,0.2043160494630385,-1.0
32640000073024,ECL-NC,58,86,1.157213564689917,56476.57919498203
32640000073137,ECL-NC,47,257,0.1645301929438581,56476.091708748136
32640000073332,ECL-NC,87,86,0.2106155252723212,-1.0
32640000073426,ECL-NC,82,81,0.2872330121371196,-1.0
32640000073467,ECL-NC,156,156,0.3761842965195209,-1.0
32640000073581,ECL-ELL,86,85,0.1531157994517978,56476.579194878876
32640000073633,ECL-NC,258,255,0.3731706238164149,56476.09170358134
32640000073634,ECL-NC,163,162,0.2137283436490438,-1.0
32640000074774,RRLyr-RRc,85,189,0.3141697007274336,56376.41042719145
32640000074826,ECL-NC,104,104,0.1017915670126203,-1.0
32640000074916,ECL-NC,102,101,0.1509835613583127,-1.0
32640000075038,LPV-OSARG,172,167,8.668538682539879,56476.57882102599
32640000075080,LPV-OSARG,165,167,0.1924714816444461,56476.579011745576
32640000075165,ECL-NC,79,78,1.4657136560249429,-1.0
32640000075369,ECL-NC,177,252,0.6507625385833613,56476.09191674457
32640000075725,ECL-NC,63,63,0.3396564987195835,-1.0
32640000075764,CV-DN,131,131,0.6963225438293449,-1.0
32640000075787,ECL-C,158,157,0.1799368291338379,-1.0
32640000076005,ECL-NC,180,179,0.214882783328085,-1.0
32640000076054,ECL-NC,162,162,0.3721966206574021,-1.0
32640000082074,ECL-NC,55,55,0.8507147061800892,-1.0
32640000082748,ECL-NC,152,152,0.6868802513558259,-1.0
32640000082780,ECL-C,164,161,0.1856820926227471,-1.0
32640000082895,ECL-NC,168,167,0.318761191722438,-1.0
32640000082966,ECL-NC,86,85,0.1953060511842484,-1.0
32640000080027,LPV-OSARG,172,167,0.198310270376233,56476.579009978566
32640000080483,ECL-NC,61,61,0.1104002400496723,-1.0
32640000076846,ECL-NC,171,169,0.1039256921712982,-1.0
32640000076997,ECL-NC,54,54,0.1620961028805972,-1.0
32640000077117,ECL-NC,171,165,3.340008840252433,56376.887320813345
32640000077132,ECL-NC,86,85,1.2460343729642316,56476.57919459985
32640000085585,ECL-NC,140,139,0.332135541438187,-1.0
32640000086484,LPV-OSARG,154,167,4.6526432382489045,56476.5786092428
32640000077746,ECL-ELL,171,170,0.3135427291885178,-1.0
32640000078176,ECL-NC,85,85,0.5012713167397365,-1.0
32640000078339,ECL-NC,242,240,1.7987699546649238,-1.0
32640000078361,ECL-NC,167,166,0.2845701294688461,-1.0
32640000078442,ECL-NC,150,150,0.1160838796797331,-1.0
32640000078457,ECL-NC,172,169,0.1236150236445152,56141.13191873839
32640000078692,ECL-NC,172,171,0.5895866106473959,-1.0
32640000078958,ECL-NC,100,100,0.1410645662944729,-1.0
32640000079396,ECL-NC,46,45,0.1314677476864951,-1.0
32640000079545,ECL-C,170,170,0.1405597912856884,-1.0
32640000081006,LPV-OSARG,163,168,1.2692378774371904,56476.578609126314
32640000081067,ECL-NC,109,109,0.2070311766470549,-1.0
32640000081203,ECL-NC,138,135,0.1101457969659002,-1.0
32640000081651,ECL-NC,124,124,0.1718538839060037,-1.0
32640000083179,ECL-C,162,162,0.2190516751646794,-1.0
32640000083392,ECL-NC,122,121,0.1961283919392354,-1.0
32640000083492,ECL-NC,115,167,6.794222260353598,56476.57861150059
32640000083560,ECL-NC,42,172,2.23994817955063,56469.27323357632
32640000083877,ECL-C,37,37,0.19756980234222,-1.0
32640000083947,ECL-NC,168,166,0.1191747040975292,-1.0
32640000084470,ECL-NC,20,172,3.7432884400671473,56476.09132748043
32640000084801,ECL-C,33,33,0.1027627563904302,-1.0
32640000084839,ECL-C,142,141,0.2073136287806876,56141.131944820976
32640000084876,ECL-NC,57,84,0.6432211832826609,56286.22407384304
32640000087969,ECL-NC,159,158,0.223752259083972,56377.363602188234
32640000087982,ECL-NC,172,169,0.1852368773118608,56476.57882356509
32640000088005,ECL-C,241,239,0.2379323244278323,-1.0
32640000088438,ECL-NC,81,81,0.1378861438326454,-1.0
32640000088440,ECL-NC,222,220,0.9416253820746914,-1.0
32640000092505,ECL-NC,40,165,0.7177819397100276,56375.89297445771
32640000092816,ECL-NC,17,171,0.4341499356796939,56476.57861600183
32640000093557,LPV-OSARG,172,165,0.1014806785677657,56476.57860948818
32640000089404,ECL-C,43,43,0.1166709972326167,-1.0
32640000089447,ECL-NC,167,167,0.2714932409946464,-1.0
32640000089771,ECL-NC,148,147,0.4266564435596353,-1.0
32640000089934,ECL-NC,168,168,0.1856783714972699,-1.0
32640000087129,ECL-C,159,158,0.3536921103050889,-1.0
32640000087372,ECL-NC,127,124,0.1390084286206711,-1.0
32640000087448,ECL-NC,164,164,0.1994066296968848,-1.0
32640000087600,LPV-OSARG,172,166,0.2131484242747202,56476.579012134775
32640000087642,RRLyr-RRab,14,86,0.5874194660834715,56423.8027950181
32640000087691,ECL-NC,83,83,0.7241177679915091,-1.0
32640000091434,ECL-NC,169,167,0.1516306335378232,-1.0
32640000091521,ECL-NC,150,149,0.5783307306384977,-1.0
32640000091617,ECL-NC,86,86,0.1098546629214015,-1.0
32640000091710,ECL-NC,31,31,0.1178506525547871,-1.0
32640000091942,LPV-OSARG,168,164,1.1638976550838376,56476.57860963563
32640000092271,ECL-NC,161,160,0.9879921381044418,-1.0
32640000090093,ECL-NC,166,165,0.105296242410029,-1.0
32640000090251,LPV-OSARG,172,166,0.8253406417017002,56476.578821352705
32640000090307,ECL-NC,147,145,0.1565842210531097,-1.0
32640000090466,ECL-C,171,170,0.1974990449994971,-1.0
32640000090644,ECL-ELL,23,174,5.788675294210154,56469.27301863335
32640000091042,ECL-NC,17,257,0.2449554209198102,56476.57882598156
32640000091095,ECL-C,118,117,0.2751191718988655,-1.0
32640000093706,LPV-OSARG,154,171,0.131777720250702,56476.57901235173
32640000093817,RRLyr-RRab,27,183,0.4271283520391294,56375.374301323216
32640000094505,ECL-ELL,27,171,6.9262128077790335,56476.09212536527
32640000095962,ECL-NC,172,171,0.8161842029434179,-1.0
32640000096091,ECL-NC,121,120,0.2038039492070363,-1.0
32640000096390,ECL-NC,246,245,0.1339775923620798,-1.0
32640000096410,LPV-OSARG,86,84,0.926472868440244,56476.57919574257
